RepeatID,GNIS_NAME.x,GearMiss,Gear.x,Gear.y,Party.x,Party.y,Database.x,Database.y,Month.x,Month.y,F_MAUG_HIS.x,GNIS_NAME.y,F_MAUG_HIS.y
205,Musselshell River,Y,Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine,Multiple Methods | Multiple Methods | Multiple Methods | Multiple Methods | Multiple Methods | Multiple Methods | Multiple Methods | Multiple Methods,"Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne","Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",8,6,439.9136445,Musselshell River,439.9136445
206,Musselshell River,Y,Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine,0 | Multiple Methods | Multiple Methods | Multiple Methods | Multiple Methods | Multiple Methods | Multiple Methods | Multiple Methods | Multiple Methods | Multiple Methods | Multiple Methods,"Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne","0 | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne","Montana Fish, Wildlife & Parks","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks",8,6,417.2866939,Musselshell River,417.2866939
272,Powder River,Y,Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing,Trammel net | Trammel net | Trammel net | Trammel net,"Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce",TL SS. | TL SS. | TL SS. | TL SS.,"Montana Fish, Wildlife & Parks",Wyoming Game & Fish Dept,10,4,389.7787894,Powder River,389.272608
173,Laramie River,Y,S,E,Baxter and Simon 1960's,Moan et al. 2011,Kirk 2020,Kirk 2020,0,0,299.2107235,Laramie River,299.2107235
171,Laramie River,Y,S,E,Baxter and Simon 1960's,Moan et al. 2011,Kirk 2020,Kirk 2020,0,0,257.084608,Laramie River,257.2065853
138,Judith River,Y,Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine,0 | Drift Boat - Boom anodes | Drift Boat - Boom anodes,"Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne",0 | C. Smith; D. Miller | C. Smith; D. Miller,"Montana Fish, Wildlife & Parks","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks",8,3,189.3639829,Judith River,189.3639829
209,Musselshell River,Y,Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode,Seine | Seine | Seine | Seine | Seine | Seine | Seine,"Wiedenheft, Bensel | Wiedenheft, Bensel | Wiedenheft, Bensel | Wiedenheft, Bensel","Ostovar, Kayhan | Ostovar, Kayhan | Ostovar, Kayhan | Ostovar, Kayhan | Ostovar, Kayhan | Ostovar, Kayhan | Ostovar, Kayhan","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",10,9,187.2041079,Musselshell River,187.2041079
96,Cheyenne River,Y,Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofish,"Bag seine 4' x 25' with 3/16"" mesh | Bag seine 4' x 25' with 3/16"" mesh | NA | NA | NA | NA | NA | NA | NA | NA | NA",Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton,"Collector(s): A. P. Lickteig, M. N. Joki, B. E. Savelli | Collector(s): A. P. Lickteig, M. N. Joki, B. E. Savelli | SF | SF | SF | SF | SF | SF | SF | SF | SF",Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Wyoming Game & Fish Dept,5,7,184.3913008,Cheyenne River,184.3913008
9,Tongue River,Y,seine | seine | seine | seine | seine | seine | seine,Motorized watercraft & fixed electrodes | Motorized watercraft & fixed electrodes | Motorized watercraft & fixed electrodes | Motorized watercraft & fixed electrodes | Motorized watercraft & fixed electrodes | Motorized watercraft & fixed electrodes | Mo,Wyo game&Fish Comm Crew | Wyo. Game & Fish Comm. Crew | Wyo game&Fish Comm Crew | Wyo. Game & Fish Comm. Crew | Wyo. Game & Fish Comm. Crew | Wyo game&Fish Comm Crew | Wyo. Game & Fish Comm. Crew,PM | PM | PM | PM | PM | PM | PM | PM | PM | PM | PM | PM | PM | PM | PM | PM | PM | 0,"Global Biodiversity Information Facility University of Michigan Museum of Zoology, Division of Fishes | Global Biodiversity Information Facility University of Michigan Museum of Zoology, Division of Fishes | Global Biodiversity Information Facility Unive",Wyoming Game & Fish Dept,7,5,175.2016157,Tongue River,175.2016157
223,Nowood River,Y,Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine,E,T. Patton | T. Patton | T. Patton | T. Patton | T. Patton,Bear 2009,Wyoming Game & Fish Dept,Kirk 2020,1,0,175.162578,Nowood River,172.7952305
102,Clear Creek,Y,"Bag Seine | Bag Seine | Bag Seine | Bag Seine | Sinking experimental gill net, random mesh array | Sinking experimental gill net, random mesh array | Sinking experimental gill net, random mesh array | Sinking experimental gill net, random mesh array | Si",Motorized watercraft & fixed electrodes | Motorized watercraft & fixed electrodes | 0,Bill Bradshaw | Bill Bradshaw | Bill Bradshaw | Bill Bradshaw | Bill Bradshaw | Bill Bradshaw | Bill Bradshaw | Bill Bradshaw | Bill Bradshaw | Bill Bradshaw | Bill Bradshaw,Bill Bradshaw Paul Mavrakis | Bill Bradshaw Paul Mavrakis | 0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,9,7,110.362737,Clear Creek,110.362737
186,Laramie River,Y,dip net | dip net | dip net | dip net | dip net,E,JR Simon | JR Simon | JR Simon | JR Simon | JR Simon,Kirk/Maitland 2019,"Global Biodiversity Information Facility University of Michigan Museum of Zoology, Division of Fishes | Global Biodiversity Information Facility University of Michigan Museum of Zoology, Division of Fishes | Global Biodiversity Information Facility Unive",Kirk 2020,6,0,97.94913772,Laramie River,94.77377448
135,Horse Creek,Y,S,E,Baxter and Simon 1960's,Maitland 2017,Kirk 2020,Kirk 2020,0,0,86.68516227,Horse Creek,86.68516227
61,Belle Fourche River,Y,Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofisher and bag seine,Bag Seine | Bag Seine | 0,Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton,Nikirk | Nikirk | 0,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,Wyoming Game & Fish Dept,5,8,69.43778744,Belle Fourche River,69.43778744
164,Little Powder River,Y,Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofish,Seine,Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton,G. Edwards,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,University of Wyoming Powder River dataset,6,0,50.82151466,Little Powder River,50.82151466
426,Antelope Creek,Y,E,Seine,Peterson et al. 2009,Rieger et al,Kirk 2020,UWYO,0,7,35.52274325,Antelope Creek,36.36976999
155,Little Beaver Creek,Y,Gill netting | Gill netting | Gill netting | Gill netting | Gill netting | Gill netting,Unknown | Unknown | Unknown | Unknown,"Consultant, Personal | Consultant, Personal | Consultant, Personal | Consultant, Personal | Consultant, Personal | Consultant, Personal",Allison Stringer | Allison Stringer | Allison Stringer | Allison Stringer,"Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",8,9,19.81213466,Little Beaver Creek,19.81213466
67,Big Spring Creek,Y,0 | Backpack shocking | Backpack shocking | Backpack shocking | Backpack shocking | Backpack shocking,0 | Drift Boat - Mobile anode | 0,"0 | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne","0 | Derrick Miller, Clint Smith, and Casey Jensen | Unknown","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks",7,8,19.40034127,Big Spring Creek,19.68414998
158,Little Medicine Bow River,Y,S,E,Baxter and Simon 1960's,Kirk 2018,Kirk 2020,Kirk 2020,0,0,13.57103658,Little Medicine Bow River,13.57103658
427,Caballo Creek,Y,E,Seine,Peterson et al. 2009,Rieger et al,Kirk 2020,UWYO,0,8,12.21319442,Caballo Creek,12.13896735
321,Lodgepole Creek,Y,DN | DN | DN | DN | DN,Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpa,DM | DM | DM | DM | DM,Compton | Compton | Compton | Compton | Compton | Compton | Compton | Compton | Compton | Compton | Compton | Compton | Compton | Compton | Compton | Compton,Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,8,7,8.7866836,Lodgepole Creek,8.7866836
91,Bridger Creek,Y,Minnow trap | Minnow trap | Minnow trap | Minnow trap | Minnow trap,Bag Seine | Bag Seine | Bag Seine | Bag Seine,KJ | KJ | KJ | KJ | KJ,Hogberg | Hogberg | Hogberg | Hogberg,Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,5,7,3.84950884,Bridger Creek,3.84950884
398,Little Casino Creek,Y,Backpack shocking | Backpack shocking | Backpack shocking | Backpack shocking | Backpack shocking | Backpack shocking | Backpack shocking | Backpack shocking | Backpack shocking | Backpack Electrofisher | Backpack Electrofisher,Unknown | Unknown | Unknown | Unknown,"Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | |",Allison Stringer | Allison Stringer | Allison Stringer | Allison Stringer,"Montana Fish, Wildlife & Parks | Montana Fish, Wildlife & Parks | Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",5,8,0.35304247,,0.37595667
28,Yellowstone River,,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes,| |,"Olszewski, Giordano, Radonski | Olszewski, Giordano, Radonski | Olszewski, Giordano, Radonski | Olszewski, Giordano, Radonski","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",8,9,11987.77873,Yellowstone River,11987.77873
40,Yellowstone River,,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes,| |,"Olszewski, Radonski, Beau (Intern) | Olszewski, Radonski, Beau (Intern) | Olszewski, Radonski, Beau (Intern) | Olszewski, Radonski, Beau (Intern)","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",10,7,11952.07782,Yellowstone River,11952.07782
39,Yellowstone River,,0 | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes,"0 | Hergenrider, Swedberg | Hergenrider, Swedberg | Hergenrider, Price, Swedberg | Hergenrider, Price, Swedberg | Hergenrider, Swedberg","Radonski, Ostovar | Radonski, Ostovar | Radonski, Ostovar | Radonski, Ostovar","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",10,7,11846.89667,Yellowstone River,11846.89667
218,Missouri River,,Trammel nets | Trammel nets | Trammel nets | Trammel nets | Trammel nets | Trammel nets,Trammel nets | Trammel nets | Trawl | Trammel nets | Trawl | Trawl | Trammel nets | Trawl | Trawl | Trammel nets | Trawl | Trawl | Trammel nets | Trawl | Trawl | Trammel nets | Trawl | Trammel nets | Trawl | Trammel nets | Trammel nets | Trawl | Trawl |,"Baxter, Matt | Baxter, Matt | Baxter, Matt | Baxter, Matt | Baxter, Matt | Baxter, Matt","Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",10,4,7782.849624,Missouri River,7782.849624
215,Missouri River,,| | | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom,| | | | | | |,HOLMQUIST/SCHILZ | BECKMAN/SCHILZ | HOLMQUIST/SCHILZ | BECKMAN/SCHILZ | HOLMQUIST/SCHILZ | HOLMQUIST/SCHILZ | BECKMAN/SCHILZ | BECKMAN/SCHILZ | HOLMQUIST/SCHILZ | BECKMAN/SCHILZ | BECKMAN/SCHILZ | HOLMQUIST/SCHILZ | HOLMQUIST/SCHILZ | BECKMAN/SCHILZ | BE,Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species data,"Montana Fish, Wildlife & Parks",12,9,5852.656018,Missouri River,5852.656018
216,Missouri River,,Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing |,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom,"Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill",BEATTIE/HOLMQUIST | BEATTIE/HOLMQUIST | BEATTIE/SCHILZ | BEATTIE/SCHILZ | BEATTIE/HOLMQUIST | BEATTIE/SCHILZ | BEATTIE/SCHILZ | BEATTIE/HOLMQUIST | BEATTIE/SCHILZ | BEATTIE/SCHILZ | BEATTIE/HOLMQUIST,"Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",10,8,5821.633013,Missouri River,5821.633013
27,Yellowstone River,,0 | Jet Boat- Boom anodes | Jet Boat- Boom anodes,Drift Boat - Boom anodes | Drift Boat - Boom anodes | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0,0 | Tohtz | Tohtz,"WEISS,LOHRENZ | WEISS,LOHRENZ | Unknown | Unknown | Unknown | Unknown | Unknown | Unknown | Unknown | Unknown","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",4,8,5795.981798,Yellowstone River,5795.981798
45,12345 FID00756398 Missouri River,,0 | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking wi,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom,"0 | Unknown, | Unknown, | Unknown, | Unknown, | Unknown, | Unknown, | Unknown, | Unknown, | Unknown, | Unknown, | Unknown, | Unknown, | Unknown, | Unknown, | Unknown, | Unknown,",BECKMAN/GRISAK | BECKMAN/GRISAK | BECKMAN/GRISAK | BECKMAN/GRISAK | BECKMAN/GRISAK | BECKMAN/GRISAK | BECKMAN/GRISAK | BECKMAN/GRISAK | BECKMAN/GRISAK | BECKMAN/GRISAK | BECKMAN/GRISAK | BECKMAN/GRISAK,"Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",9,8,4665.756357,12345 FID00756398 Missouri River,4665.756357
48,Bighorn River,,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes,| | | | |,"Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",6,10,3984.649094,Bighorn River,3984.649094
251,,,Jet Boat- Boom anodes | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes,| Unknown | Unknown | Unknown | Unknown | Unknown | Unknown | Unknown | Unknown,"Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",8,10,3842.161424,,3842.161424
255,,,Jet Boat- Boom anodes | Jet Boat- Boom anodes | 0 | 0,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0,| | Unknown | Unknown,"Radonski, Frazer, Ruggles | Giordano, Radonski, Barzen | Ruggles, Radonski, Roberts | Radonski, Frazer, Ruggles | Ruggles, Radonski, Roberts | Ruggles, Radonski, Roberts | Giordano, Radonski, Barzen | Unknown | Unknown | Unknown | Unknown | Unknown | Unk","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",9,8,3827.932938,,3827.932938
101,Clarks Fork Yellowstone River,,Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode,0 | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes,| | | | |,"0 | Olszewski, Radonski | Olszewski, Radonski | Olszewski, Radonski | Olszewski, Radonski | Olszewski, Radonski","Montana Fish, Wildlife & Parks","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks",4,4,2125.574115,Clarks Fork Yellowstone River,2125.574115
100,Clarks Fork Yellowstone River,,Boat shocking - mobile anode | Boat shocking - mobile anode | Boat shocking - mobile anode | Boat shocking - mobile anode | Boat shocking - mobile anode | Boat shocking - mobile anode | Boat shocking - mobile anode,0 | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes,"Consultant, Personal | Consultant, Personal | Consultant, Personal | Consultant, Personal | Consultant, Personal | Consultant, Personal | Consultant, Personal","0 | Bailey, Hergenrider | Bailey, Hergenrider | Bailey, Hergenrider | Bailey, Hergenrider","Montana Fish, Wildlife & Parks","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks",9,3,1604.869097,Clarks Fork Yellowstone River,1604.869097
283,South Platte River,,E,E | E | E,USGS DGR,USGS DGR | USGS DGR | USGS DGR,Kirk 2020,Kirk 2020 | Kirk 2020 | Kirk 2020,0,0,1484.869312,South Platte River,1484.869312
195,Madison River,,Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode,Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Dr,| | | | | | |,"JH, GS, TL | TL, GS, TW | JH, GS, TL | TW, TL, GS | GS, TW, TL | TW, GS, TL | JH, GS, TL | TW, GS, TL | TW, GS, TL | TL, GS, SO","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",3,3,1066.586944,Madison River,1066.586944
457,South Platte River,,Electrofishing,Electrofishing,David Propst,,Propst 1982,EPA NRSA 2018-2019,0,8,658.1175771,South Platte River,658.1175771
14,Sun River,,Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode,Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode,| | | | |,"Mullen, Madel | Mullen, Madel, Smith | Mullen, Madel, Smith | Mullen, Madel, Smith | Mullen, Madel, Smith","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",4,3,528.0579333,Sun River,528.0579333
15,Sun River,,0 | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode,Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode,"0 | Liknes, Smith, Clark | Hamlin, Yerk, Liknes | Liknes, Smith, Clark | Hamlin, Yerk, Liknes | Hamlin, Yerk, Liknes","Mullen, Vivian, Frazer | Mullen, Vivian, Frazer | Mullen, Vivian, Frazer","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",4,4,525.4510969,Sun River,525.4510969
16,Sun River,,Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode,Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode,"Clark, Smith, Liknes | Smith, Horton, Liknes | Clark, Smith, Liknes | Smith, Clark, Liknes","Mullen, Pumphrey, Frazer | Mullen, Pumphrey, Frazer | Mullen, Pumphrey, Frazer | Mullen, Pumphrey, Frazer | Mullen, Pumphrey, Frazer | Mullen, Pumphrey, Frazer | Mullen, Pumphrey, Frazer","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",4,4,486.8919609,Sun River,486.8919609
267,Powder River,,Seine,Seine,Stewart 1981,WGFD,University of Wyoming Powder River dataset,University of Wyoming Powder River dataset,0,0,382.6465824,Powder River,384.8808048
268,Powder River,,Seine,Seine,Stewart 1981,WGFD,University of Wyoming Powder River dataset,University of Wyoming Powder River dataset,0,0,382.4518798,Powder River,382.4518798
269,Powder River,,Seine,Seine,Stewart 1981,Edwards 2013,University of Wyoming Powder River dataset,University of Wyoming Powder River dataset,0,0,381.1995103,Powder River,381.1995103
71,Cache la Poudre River,,E,E,USGS DGR,USGS DGR,Kirk 2020,Kirk 2020,0,0,366.4711475,Cache la Poudre River,366.4711475
10,Tongue River,,Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking with boom | Boat shocking with b,Drift Boat - Boom anodes | Drift Boat - Boom anodes | Drift Boat - Boom anodes,"0 | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, B","Bollman, McKoy | Bollman, McKoy | Bollman, McKoy","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",4,7,330.9238759,Tongue River,328.7338907
208,Musselshell River,,Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode,Drift Boat - Boom anodes | Drift Boat - Boom anodes | Drift Boat - Boom anodes | Drift Boat - Boom anodes | Drift Boat - Boom anodes,"Wiedenheft, Bensel | Wiedenheft, Bensel | Wiedenheft, Bensel","Bailey, Giordano, Olszewski, Radonski | Bailey, Giordano, Olszewski, Radonski | Bailey, Giordano, Olszewski, Radonski | Bailey, Giordano, Olszewski, Radonski | Bailey, Giordano, Olszewski, Radonski","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",10,10,328.0616346,Musselshell River,328.0616346
